,Nav_GPS1_UTC,Nav_GPS1_Latitude,Nav_GPS1_Longitude
174,2023-02-01 02:54:14,13.918,68.435
175,2023-02-01 02:55:15,13.915,68.438
176,2023-02-01 02:56:15,13.912,68.44
177,2023-02-01 02:57:15,13.908,68.443
178,2023-02-01 02:58:15,13.905,68.446
179,2023-02-01 02:59:15,13.902,68.449
180,2023-02-01 03:00:15,13.898,68.452
181,2023-02-01 03:01:14,13.895,68.454
182,2023-02-01 03:02:14,13.892,68.457
183,2023-02-01 03:03:15,13.888,68.46
184,2023-02-01 03:04:15,13.885,68.463
185,2023-02-01 03:05:15,13.882,68.466
186,2023-02-01 03:06:14,13.878,68.468
187,2023-02-01 03:07:14,13.875,68.471
188,2023-02-01 03:08:15,13.872,68.474
189,2023-02-01 03:09:15,13.868,68.477
190,2023-02-01 03:10:15,13.865,68.48
191,2023-02-01 03:11:14,13.862,68.482
192,2023-02-01 03:12:14,13.858,68.485
193,2023-02-01 03:13:14,13.855,68.488
194,2023-02-01 03:14:15,13.852,68.491
195,2023-02-01 03:15:15,13.848,68.494
196,2023-02-01 03:16:15,13.845,68.496
197,2023-02-01 03:17:14,13.842,68.499
198,2023-02-01 03:18:15,13.838,68.502
199,2023-02-01 03:19:14,13.835,68.505
200,2023-02-01 03:20:14,13.832,68.508
201,2023-02-01 03:21:15,13.828,68.511
202,2023-02-01 03:22:14,13.825,68.513
203,2023-02-01 03:23:14,13.821,68.516
204,2023-02-01 03:24:14,13.818,68.519
205,2023-02-01 03:25:15,13.815,68.522
206,2023-02-01 03:26:15,13.811,68.525
207,2023-02-01 03:27:15,13.808,68.527
208,2023-02-01 03:28:15,13.804,68.53
209,2023-02-01 03:29:15,13.801,68.533
210,2023-02-01 03:30:15,13.798,68.536
211,2023-02-01 03:31:15,13.794,68.539
212,2023-02-01 03:32:14,13.791,68.541
213,2023-02-01 03:33:14,13.788,68.544
214,2023-02-01 03:34:14,13.784,68.547
215,2023-02-01 03:35:14,13.781,68.55
216,2023-02-01 03:36:15,13.778,68.553
217,2023-02-01 03:37:14,13.774,68.556
218,2023-02-01 03:38:14,13.771,68.558
219,2023-02-01 03:39:14,13.767,68.561
220,2023-02-01 03:40:15,13.764,68.564
221,2023-02-01 03:41:15,13.761,68.567
222,2023-02-01 03:42:15,13.757,68.57
223,2023-02-01 03:43:14,13.754,68.572
224,2023-02-01 03:44:14,13.751,68.575
225,2023-02-01 03:45:15,13.747,68.578
226,2023-02-01 03:46:15,13.744,68.581
227,2023-02-01 03:47:14,13.741,68.584
228,2023-02-01 03:48:14,13.737,68.587
229,2023-02-01 03:49:15,13.734,68.589
230,2023-02-01 03:50:15,13.731,68.592
231,2023-02-01 03:51:15,13.728,68.595
232,2023-02-01 03:52:15,13.724,68.598
233,2023-02-01 03:53:15,13.721,68.601
234,2023-02-01 03:54:14,13.718,68.604
235,2023-02-01 03:55:15,13.715,68.607
236,2023-02-01 03:56:15,13.711,68.61
237,2023-02-01 03:57:15,13.708,68.613
238,2023-02-01 03:58:15,13.705,68.616
239,2023-02-01 03:59:14,13.702,68.619
240,2023-02-01 04:00:14,13.698,68.622
241,2023-02-01 04:01:14,13.695,68.625
242,2023-02-01 04:02:14,13.692,68.627
243,2023-02-01 04:03:14,13.689,68.63
244,2023-02-01 04:04:15,13.686,68.633
245,2023-02-01 04:05:15,13.682,68.636
246,2023-02-01 04:06:15,13.679,68.639
247,2023-02-01 04:07:15,13.676,68.642
248,2023-02-01 04:08:14,13.673,68.645
249,2023-02-01 04:09:14,13.67,68.648
250,2023-02-01 04:10:14,13.666,68.651
251,2023-02-01 04:11:14,13.663,68.654
252,2023-02-01 04:12:15,13.66,68.657
253,2023-02-01 04:13:15,13.657,68.66
254,2023-02-01 04:14:15,13.653,68.663
255,2023-02-01 04:15:14,13.65,68.666
256,2023-02-01 04:16:15,13.647,68.669
257,2023-02-01 04:17:14,13.644,68.672
258,2023-02-01 04:18:14,13.64,68.675
259,2023-02-01 04:19:15,13.637,68.678
260,2023-02-01 04:20:15,13.634,68.681
261,2023-02-01 04:21:14,13.631,68.684
262,2023-02-01 04:22:14,13.627,68.687
263,2023-02-01 04:23:14,13.624,68.69
264,2023-02-01 04:24:14,13.621,68.693
265,2023-02-01 04:25:15,13.618,68.696
266,2023-02-01 04:26:15,13.614,68.699
267,2023-02-01 04:27:15,13.611,68.702
268,2023-02-01 04:28:14,13.608,68.705
269,2023-02-01 04:29:14,13.605,68.708
270,2023-02-01 04:30:15,13.601,68.711
271,2023-02-01 04:31:15,13.598,68.714
272,2023-02-01 04:32:15,13.595,68.716
273,2023-02-01 04:33:15,13.592,68.719
274,2023-02-01 04:34:15,13.588,68.722
275,2023-02-01 04:35:15,13.585,68.725
276,2023-02-01 04:36:15,13.582,68.728
277,2023-02-01 04:37:15,13.579,68.731
278,2023-02-01 04:38:15,13.576,68.734
279,2023-02-01 04:39:14,13.572,68.737
280,2023-02-01 04:40:14,13.569,68.74
281,2023-02-01 04:41:14,13.566,68.743
282,2023-02-01 04:42:14,13.563,68.746
283,2023-02-01 04:43:15,13.559,68.749
284,2023-02-01 04:44:15,13.556,68.752
285,2023-02-01 04:45:15,13.553,68.755
286,2023-02-01 04:46:15,13.549,68.758
287,2023-02-01 04:47:15,13.546,68.761
288,2023-02-01 04:48:15,13.543,68.764
289,2023-02-01 04:49:15,13.54,68.767
290,2023-02-01 04:50:15,13.536,68.77
291,2023-02-01 04:51:14,13.533,68.773
292,2023-02-01 04:52:15,13.53,68.776
293,2023-02-01 04:53:15,13.526,68.779
294,2023-02-01 04:54:14,13.523,68.781
295,2023-02-01 04:55:15,13.52,68.784
296,2023-02-01 04:56:15,13.516,68.787
297,2023-02-01 04:57:14,13.513,68.79
298,2023-02-01 04:58:15,13.51,68.793
299,2023-02-01 04:59:15,13.506,68.796
300,2023-02-01 05:00:15,13.503,68.799
301,2023-02-01 05:01:15,13.5,68.802
302,2023-02-01 05:02:14,13.497,68.805
303,2023-02-01 05:03:15,13.493,68.807
304,2023-02-01 05:04:15,13.49,68.81
305,2023-02-01 05:05:15,13.486,68.813
306,2023-02-01 05:06:15,13.483,68.816
307,2023-02-01 05:07:15,13.48,68.819
308,2023-02-01 05:08:14,13.476,68.822
309,2023-02-01 05:09:14,13.473,68.825
310,2023-02-01 05:10:14,13.47,68.828
311,2023-02-01 05:11:14,13.466,68.831
312,2023-02-01 05:12:14,13.463,68.834
313,2023-02-01 05:13:15,13.459,68.836
314,2023-02-01 05:14:15,13.456,68.839
315,2023-02-01 05:15:15,13.453,68.842
316,2023-02-01 05:16:15,13.449,68.845
317,2023-02-01 05:17:15,13.446,68.848
318,2023-02-01 05:18:15,13.442,68.851
319,2023-02-01 05:19:15,13.439,68.854
320,2023-02-01 05:20:14,13.436,68.857
321,2023-02-01 05:21:14,13.432,68.86
322,2023-02-01 05:22:15,13.429,68.863
323,2023-02-01 05:23:15,13.425,68.866
324,2023-02-01 05:24:15,13.422,68.868
325,2023-02-01 05:25:14,13.418,68.871
326,2023-02-01 05:26:14,13.415,68.874
327,2023-02-01 05:27:14,13.412,68.877
328,2023-02-01 05:28:15,13.408,68.88
329,2023-02-01 05:29:14,13.405,68.883
330,2023-02-01 05:30:15,13.402,68.886
331,2023-02-01 05:31:15,13.398,68.889
332,2023-02-01 05:32:15,13.395,68.892
333,2023-02-01 05:33:15,13.391,68.895
334,2023-02-01 05:34:15,13.388,68.898
335,2023-02-01 05:35:15,13.385,68.901
336,2023-02-01 05:36:15,13.381,68.904
337,2023-02-01 05:37:14,13.378,68.907
338,2023-02-01 05:38:15,13.375,68.91
339,2023-02-01 05:39:15,13.371,68.913
340,2023-02-01 05:40:15,13.368,68.916
341,2023-02-01 05:41:15,13.365,68.919
342,2023-02-01 05:42:15,13.362,68.922
343,2023-02-01 05:43:14,13.358,68.925
344,2023-02-01 05:44:14,13.355,68.928
345,2023-02-01 05:45:15,13.352,68.931
346,2023-02-01 05:46:15,13.348,68.934
347,2023-02-01 05:47:15,13.345,68.937
348,2023-02-01 05:48:15,13.342,68.94
349,2023-02-01 05:49:15,13.338,68.943
350,2023-02-01 05:50:15,13.335,68.946
351,2023-02-01 05:51:15,13.332,68.949
352,2023-02-01 05:52:15,13.329,68.952
353,2023-02-01 05:53:14,13.325,68.954
354,2023-02-01 05:54:15,13.322,68.957
355,2023-02-01 05:55:14,13.319,68.96
356,2023-02-01 05:56:15,13.315,68.963
357,2023-02-01 05:57:14,13.312,68.966
358,2023-02-01 05:58:15,13.309,68.969
359,2023-02-01 05:59:15,13.305,68.972
360,2023-02-01 06:00:14,13.302,68.975
361,2023-02-01 06:01:14,13.299,68.978
362,2023-02-01 06:02:14,13.296,68.981
363,2023-02-01 06:03:14,13.292,68.984
364,2023-02-01 06:04:15,13.289,68.987
365,2023-02-01 06:05:14,13.286,68.99
366,2023-02-01 06:06:15,13.282,68.993
367,2023-02-01 06:07:15,13.279,68.996
368,2023-02-01 06:08:15,13.276,68.999
369,2023-02-01 06:09:14,13.273,69.002
370,2023-02-01 06:10:14,13.269,69.005
371,2023-02-01 06:11:14,13.266,69.008
372,2023-02-01 06:12:14,13.263,69.01
373,2023-02-01 06:13:14,13.259,69.013
374,2023-02-01 06:14:15,13.256,69.016
375,2023-02-01 06:15:15,13.253,69.019
376,2023-02-01 06:16:15,13.249,69.022
377,2023-02-01 06:17:14,13.246,69.025
378,2023-02-01 06:18:15,13.243,69.028
379,2023-02-01 06:19:14,13.24,69.031
380,2023-02-01 06:20:15,13.236,69.034
381,2023-02-01 06:21:15,13.233,69.037
382,2023-02-01 06:22:15,13.23,69.04
383,2023-02-01 06:23:15,13.226,69.043
384,2023-02-01 06:24:14,13.223,69.045
385,2023-02-01 06:25:15,13.22,69.048
386,2023-02-01 06:26:14,13.216,69.051
387,2023-02-01 06:27:15,13.213,69.054
388,2023-02-01 06:28:15,13.209,69.057
389,2023-02-01 06:29:14,13.206,69.059
390,2023-02-01 06:30:14,13.203,69.062
391,2023-02-01 06:31:15,13.199,69.065
392,2023-02-01 06:32:14,13.196,69.068
393,2023-02-01 06:33:14,13.192,69.071
394,2023-02-01 06:34:15,13.189,69.074
395,2023-02-01 06:35:14,13.186,69.076
396,2023-02-01 06:36:15,13.182,69.079
397,2023-02-01 06:37:14,13.179,69.082
398,2023-02-01 06:38:15,13.175,69.085
399,2023-02-01 06:39:15,13.172,69.088
400,2023-02-01 06:40:15,13.169,69.091
401,2023-02-01 06:41:15,13.165,69.094
402,2023-02-01 06:42:14,13.162,69.096
403,2023-02-01 06:43:15,13.158,69.099
404,2023-02-01 06:44:14,13.155,69.102
405,2023-02-01 06:45:14,13.152,69.105
406,2023-02-01 06:46:15,13.148,69.108
407,2023-02-01 06:47:14,13.145,69.11
408,2023-02-01 06:48:15,13.141,69.113
409,2023-02-01 06:49:14,13.138,69.116
410,2023-02-01 06:50:15,13.135,69.119
411,2023-02-01 06:51:14,13.131,69.122
412,2023-02-01 06:52:15,13.128,69.125
413,2023-02-01 06:53:15,13.124,69.128
414,2023-02-01 06:54:15,13.121,69.131
415,2023-02-01 06:55:15,13.118,69.134
416,2023-02-01 06:56:14,13.114,69.136
417,2023-02-01 06:57:14,13.111,69.139
418,2023-02-01 06:58:15,13.108,69.142
419,2023-02-01 06:59:15,13.104,69.145
420,2023-02-01 07:00:15,13.101,69.148
421,2023-02-01 07:01:15,13.097,69.151
422,2023-02-01 07:02:15,13.094,69.154
423,2023-02-01 07:03:15,13.091,69.157
424,2023-02-01 07:04:14,13.087,69.16
425,2023-02-01 07:05:15,13.084,69.163
426,2023-02-01 07:06:15,13.081,69.166
427,2023-02-01 07:07:14,13.077,69.169
428,2023-02-01 07:08:14,13.074,69.172
429,2023-02-01 07:09:14,13.071,69.174
430,2023-02-01 07:10:15,13.067,69.177
431,2023-02-01 07:11:15,13.064,69.18
432,2023-02-01 07:12:15,13.06,69.183
433,2023-02-01 07:13:15,13.057,69.186
434,2023-02-01 07:14:14,13.054,69.189
435,2023-02-01 07:15:14,13.05,69.192
436,2023-02-01 07:16:15,13.047,69.195
437,2023-02-01 07:17:14,13.044,69.198
438,2023-02-01 07:18:15,13.04,69.201
439,2023-02-01 07:19:15,13.037,69.204
440,2023-02-01 07:20:15,13.034,69.206
441,2023-02-01 07:21:15,13.03,69.209
442,2023-02-01 07:22:14,13.027,69.212
443,2023-02-01 07:23:15,13.024,69.215
444,2023-02-01 07:24:15,13.02,69.218
445,2023-02-01 07:25:14,13.017,69.221
446,2023-02-01 07:26:15,13.014,69.224
447,2023-02-01 07:27:15,13.01,69.226
448,2023-02-01 07:28:15,13.007,69.229
449,2023-02-01 07:29:15,13.004,69.232
450,2023-02-01 07:30:14,13,69.235
451,2023-02-01 07:31:14,12.997,69.237
452,2023-02-01 07:32:15,12.993,69.24
453,2023-02-01 07:33:14,12.989,69.243
454,2023-02-01 07:34:14,12.986,69.245
455,2023-02-01 07:35:15,12.982,69.248
456,2023-02-01 07:36:15,12.979,69.251
457,2023-02-01 07:37:14,12.975,69.253
458,2023-02-01 07:38:15,12.972,69.256
459,2023-02-01 07:39:14,12.968,69.258
460,2023-02-01 07:40:15,12.964,69.261
461,2023-02-01 07:41:15,12.961,69.264
462,2023-02-01 07:42:15,12.957,69.266
463,2023-02-01 07:43:15,12.953,69.268
464,2023-02-01 07:44:15,12.95,69.27
465,2023-02-01 07:45:14,12.946,69.273
466,2023-02-01 07:46:15,12.942,69.275
467,2023-02-01 07:47:14,12.938,69.277
468,2023-02-01 07:48:15,12.934,69.279
469,2023-02-01 07:49:14,12.93,69.281
470,2023-02-01 07:50:14,12.926,69.282
471,2023-02-01 07:51:15,12.922,69.284
472,2023-02-01 07:52:15,12.918,69.286
473,2023-02-01 07:53:14,12.914,69.288
474,2023-02-01 07:54:15,12.91,69.29
475,2023-02-01 07:55:14,12.906,69.292
476,2023-02-01 07:56:15,12.902,69.294
477,2023-02-01 07:57:14,12.899,69.296
478,2023-02-01 07:58:15,12.895,69.298
479,2023-02-01 07:59:15,12.891,69.301
480,2023-02-01 08:00:14,12.887,69.303
481,2023-02-01 08:01:15,12.884,69.306
482,2023-02-01 08:02:14,12.881,69.309
483,2023-02-01 08:03:14,12.877,69.312
484,2023-02-01 08:04:14,12.874,69.314
485,2023-02-01 08:05:14,12.87,69.317
486,2023-02-01 08:06:14,12.867,69.32
487,2023-02-01 08:07:15,12.863,69.323
488,2023-02-01 08:08:15,12.86,69.326
489,2023-02-01 08:09:14,12.857,69.328
490,2023-02-01 08:10:15,12.853,69.331
491,2023-02-01 08:11:15,12.85,69.334
492,2023-02-01 08:12:14,12.846,69.337
493,2023-02-01 08:13:15,12.843,69.34
494,2023-02-01 08:14:14,12.839,69.342
495,2023-02-01 08:15:14,12.836,69.345
496,2023-02-01 08:16:15,12.832,69.348
497,2023-02-01 08:17:14,12.829,69.351
498,2023-02-01 08:18:14,12.825,69.354
499,2023-02-01 08:19:14,12.822,69.357
500,2023-02-01 08:20:15,12.818,69.36
501,2023-02-01 08:21:14,12.815,69.363
502,2023-02-01 08:22:15,12.811,69.366
503,2023-02-01 08:23:15,12.808,69.369
504,2023-02-01 08:24:15,12.804,69.372
505,2023-02-01 08:25:15,12.8,69.375
506,2023-02-01 08:26:15,12.797,69.378
507,2023-02-01 08:27:14,12.793,69.38
508,2023-02-01 08:28:15,12.79,69.383
509,2023-02-01 08:29:14,12.786,69.386
510,2023-02-01 08:30:15,12.782,69.389
511,2023-02-01 08:31:15,12.779,69.392
512,2023-02-01 08:32:14,12.775,69.395
513,2023-02-01 08:33:15,12.772,69.399
514,2023-02-01 08:34:15,12.768,69.402
515,2023-02-01 08:35:14,12.765,69.405
516,2023-02-01 08:36:14,12.761,69.408
517,2023-02-01 08:37:15,12.757,69.412
518,2023-02-01 08:38:14,12.754,69.415
519,2023-02-01 08:39:15,12.75,69.418
520,2023-02-01 08:40:15,12.747,69.422
521,2023-02-01 08:41:14,12.743,69.425
522,2023-02-01 08:42:15,12.739,69.428
523,2023-02-01 08:43:15,12.736,69.432
524,2023-02-01 08:44:14,12.732,69.435
525,2023-02-01 08:45:14,12.728,69.438
526,2023-02-01 08:46:14,12.725,69.442
527,2023-02-01 08:47:14,12.721,69.445
528,2023-02-01 08:48:14,12.717,69.449
529,2023-02-01 08:49:14,12.714,69.452
530,2023-02-01 08:50:14,12.71,69.456
531,2023-02-01 08:51:15,12.706,69.459
532,2023-02-01 08:52:14,12.702,69.462
533,2023-02-01 08:53:15,12.699,69.466
534,2023-02-01 08:54:15,12.695,69.469
535,2023-02-01 08:55:15,12.691,69.473
536,2023-02-01 08:56:15,12.687,69.476
537,2023-02-01 08:57:15,12.683,69.48
538,2023-02-01 08:58:15,12.68,69.483
539,2023-02-01 08:59:15,12.676,69.487
540,2023-02-01 09:00:15,12.672,69.49
541,2023-02-01 09:01:15,12.668,69.494
542,2023-02-01 09:02:14,12.664,69.497
543,2023-02-01 09:03:14,12.661,69.5
544,2023-02-01 09:04:14,12.657,69.504
545,2023-02-01 09:05:15,12.653,69.508
546,2023-02-01 09:06:15,12.649,69.511
547,2023-02-01 09:07:15,12.645,69.514
548,2023-02-01 09:08:15,12.641,69.518
549,2023-02-01 09:09:14,12.637,69.521
550,2023-02-01 09:10:14,12.634,69.525
551,2023-02-01 09:11:15,12.63,69.529
552,2023-02-01 09:12:15,12.626,69.532
553,2023-02-01 09:13:15,12.622,69.536
554,2023-02-01 09:14:15,12.618,69.539
555,2023-02-01 09:15:15,12.614,69.543
556,2023-02-01 09:16:15,12.61,69.546
557,2023-02-01 09:17:14,12.606,69.55
558,2023-02-01 09:18:15,12.602,69.553
559,2023-02-01 09:19:14,12.598,69.557
560,2023-02-01 09:20:14,12.594,69.561
561,2023-02-01 09:21:15,12.59,69.564
562,2023-02-01 09:22:14,12.587,69.568
563,2023-02-01 09:23:14,12.583,69.571
564,2023-02-01 09:24:15,12.579,69.575
565,2023-02-01 09:25:14,12.575,69.579
566,2023-02-01 09:26:15,12.571,69.582
567,2023-02-01 09:27:15,12.567,69.586
568,2023-02-01 09:28:15,12.563,69.59
569,2023-02-01 09:29:14,12.559,69.593
570,2023-02-01 09:30:14,12.555,69.597
571,2023-02-01 09:31:14,12.551,69.6
572,2023-02-01 09:32:15,12.547,69.604
573,2023-02-01 09:33:15,12.543,69.608
574,2023-02-01 09:34:15,12.539,69.611
575,2023-02-01 09:35:15,12.535,69.615
576,2023-02-01 09:36:14,12.531,69.619
577,2023-02-01 09:37:15,12.527,69.622
578,2023-02-01 09:38:15,12.523,69.626
579,2023-02-01 09:39:14,12.52,69.629
580,2023-02-01 09:40:14,12.516,69.633
581,2023-02-01 09:41:14,12.512,69.637
582,2023-02-01 09:42:15,12.508,69.64
583,2023-02-01 09:43:15,12.504,69.644
584,2023-02-01 09:44:14,12.5,69.647
585,2023-02-01 09:45:15,12.496,69.651
586,2023-02-01 09:46:14,12.492,69.655
587,2023-02-01 09:47:15,12.488,69.658
588,2023-02-01 09:48:15,12.484,69.662
589,2023-02-01 09:49:14,12.48,69.666
590,2023-02-01 09:50:15,12.476,69.669
591,2023-02-01 09:51:14,12.472,69.673
592,2023-02-01 09:52:14,12.469,69.676
593,2023-02-01 09:53:15,12.465,69.68
594,2023-02-01 09:54:15,12.461,69.684
595,2023-02-01 09:55:15,12.457,69.687
596,2023-02-01 09:56:15,12.453,69.691
597,2023-02-01 09:57:15,12.449,69.695
598,2023-02-01 09:58:14,12.445,69.698
599,2023-02-01 09:59:14,12.441,69.702
600,2023-02-01 10:00:14,12.437,69.705
601,2023-02-01 10:01:14,12.433,69.709
602,2023-02-01 10:02:15,12.429,69.713
603,2023-02-01 10:03:15,12.425,69.716
604,2023-02-01 10:04:15,12.421,69.72
605,2023-02-01 10:05:15,12.417,69.723
606,2023-02-01 10:06:15,12.414,69.727
607,2023-02-01 10:07:15,12.41,69.731
608,2023-02-01 10:08:15,12.406,69.734
609,2023-02-01 10:09:15,12.402,69.738
610,2023-02-01 10:10:15,12.398,69.741
611,2023-02-01 10:11:15,12.394,69.745
612,2023-02-01 10:12:15,12.39,69.749
613,2023-02-01 10:13:15,12.386,69.752
614,2023-02-01 10:14:14,12.383,69.756
615,2023-02-01 10:15:15,12.379,69.759
616,2023-02-01 10:16:15,12.375,69.763
617,2023-02-01 10:17:15,12.371,69.766
618,2023-02-01 10:18:15,12.367,69.77
619,2023-02-01 10:19:14,12.364,69.773
620,2023-02-01 10:20:14,12.36,69.777
621,2023-02-01 10:21:15,12.356,69.78
622,2023-02-01 10:22:14,12.352,69.784
623,2023-02-01 10:23:15,12.349,69.787
624,2023-02-01 10:24:15,12.345,69.791
625,2023-02-01 10:25:15,12.341,69.794
626,2023-02-01 10:26:14,12.337,69.798
627,2023-02-01 10:27:15,12.334,69.801
628,2023-02-01 10:28:15,12.33,69.805
629,2023-02-01 10:29:15,12.326,69.808
630,2023-02-01 10:30:15,12.322,69.812
631,2023-02-01 10:31:14,12.319,69.815
632,2023-02-01 10:32:14,12.315,69.818
633,2023-02-01 10:33:15,12.311,69.822
634,2023-02-01 10:34:15,12.308,69.825
635,2023-02-01 10:35:15,12.304,69.829
636,2023-02-01 10:36:14,12.3,69.832
637,2023-02-01 10:37:15,12.296,69.835
638,2023-02-01 10:38:15,12.293,69.839
639,2023-02-01 10:39:15,12.289,69.842
640,2023-02-01 10:40:14,12.286,69.845
641,2023-02-01 10:41:15,12.282,69.849
642,2023-02-01 10:42:14,12.278,69.852
643,2023-02-01 10:43:14,12.275,69.855
644,2023-02-01 10:44:14,12.271,69.859
645,2023-02-01 10:45:15,12.268,69.862
646,2023-02-01 10:46:14,12.264,69.865
647,2023-02-01 10:47:14,12.261,69.868
648,2023-02-01 10:48:15,12.257,69.872
649,2023-02-01 10:49:15,12.254,69.875
650,2023-02-01 10:50:14,12.251,69.878
651,2023-02-01 10:51:15,12.247,69.881
652,2023-02-01 10:52:15,12.244,69.884
653,2023-02-01 10:53:15,12.24,69.887
654,2023-02-01 10:54:14,12.237,69.891
655,2023-02-01 10:55:14,12.234,69.894
656,2023-02-01 10:56:14,12.23,69.897
657,2023-02-01 10:57:15,12.227,69.9
658,2023-02-01 10:58:15,12.224,69.903
659,2023-02-01 10:59:15,12.22,69.906
660,2023-02-01 11:00:14,12.217,69.909
661,2023-02-01 11:01:15,12.214,69.912
662,2023-02-01 11:02:15,12.211,69.915
663,2023-02-01 11:03:15,12.207,69.918
664,2023-02-01 11:04:14,12.204,69.921
665,2023-02-01 11:05:15,12.201,69.924
666,2023-02-01 11:06:15,12.198,69.927
667,2023-02-01 11:07:14,12.194,69.93
668,2023-02-01 11:08:15,12.191,69.933
669,2023-02-01 11:09:15,12.188,69.936
670,2023-02-01 11:10:15,12.185,69.939
671,2023-02-01 11:11:15,12.181,69.942
672,2023-02-01 11:12:15,12.178,69.945
673,2023-02-01 11:13:15,12.175,69.947
674,2023-02-01 11:14:15,12.172,69.95
675,2023-02-01 11:15:14,12.168,69.953
676,2023-02-01 11:16:15,12.165,69.956
677,2023-02-01 11:17:14,12.162,69.959
678,2023-02-01 11:18:15,12.159,69.962
679,2023-02-01 11:19:14,12.155,69.965
680,2023-02-01 11:20:15,12.152,69.968
681,2023-02-01 11:21:15,12.149,69.971
682,2023-02-01 11:22:14,12.146,69.974
683,2023-02-01 11:23:15,12.142,69.977
684,2023-02-01 11:24:15,12.139,69.98
685,2023-02-01 11:25:14,12.136,69.983
686,2023-02-01 11:26:14,12.133,69.986
687,2023-02-01 11:27:14,12.13,69.989
688,2023-02-01 11:28:15,12.126,69.992
689,2023-02-01 11:29:14,12.123,69.994
690,2023-02-01 11:30:15,12.12,69.997
691,2023-02-01 11:31:14,12.117,70
692,2023-02-01 11:32:15,12.113,70.003
693,2023-02-01 11:33:15,12.11,70.006
694,2023-02-01 11:34:15,12.107,70.009
695,2023-02-01 11:35:15,12.104,70.012
696,2023-02-01 11:36:14,12.1,70.015
697,2023-02-01 11:37:14,12.097,70.018
698,2023-02-01 11:38:15,12.094,70.021
699,2023-02-01 11:39:15,12.091,70.024
700,2023-02-01 11:40:15,12.087,70.027
701,2023-02-01 11:41:15,12.084,70.03
702,2023-02-01 11:42:15,12.081,70.033
703,2023-02-01 11:43:14,12.078,70.035
704,2023-02-01 11:44:15,12.074,70.038
705,2023-02-01 11:45:14,12.071,70.041
706,2023-02-01 11:46:15,12.068,70.044
707,2023-02-01 11:47:14,12.065,70.047
708,2023-02-01 11:48:15,12.061,70.05
709,2023-02-01 11:49:15,12.058,70.053
710,2023-02-01 11:50:15,12.055,70.056
711,2023-02-01 11:51:15,12.052,70.059
712,2023-02-01 11:52:15,12.048,70.062
713,2023-02-01 11:53:15,12.045,70.065
714,2023-02-01 11:54:15,12.042,70.068
715,2023-02-01 11:55:15,12.038,70.07
716,2023-02-01 11:56:15,12.035,70.073
717,2023-02-01 11:57:14,12.032,70.076
718,2023-02-01 11:58:14,12.029,70.079
719,2023-02-01 11:59:14,12.025,70.082
720,2023-02-01 12:00:15,12.022,70.085
721,2023-02-01 12:01:15,12.018,70.088
722,2023-02-01 12:02:15,12.015,70.091
723,2023-02-01 12:03:15,12.012,70.093
724,2023-02-01 12:04:15,12.008,70.096
725,2023-02-01 12:05:15,12.005,70.099
726,2023-02-01 12:06:14,12.002,70.102
727,2023-02-01 12:07:15,11.998,70.105
728,2023-02-01 12:08:15,11.995,70.108
729,2023-02-01 12:09:15,11.992,70.111
730,2023-02-01 12:10:14,11.988,70.114
731,2023-02-01 12:11:15,11.985,70.116
732,2023-02-01 12:12:14,11.982,70.119
733,2023-02-01 12:13:14,11.978,70.122
734,2023-02-01 12:14:14,11.975,70.125
735,2023-02-01 12:15:15,11.972,70.128
736,2023-02-01 12:16:15,11.968,70.131
737,2023-02-01 12:17:15,11.965,70.134
738,2023-02-01 12:18:15,11.962,70.137
739,2023-02-01 12:19:14,11.958,70.139
740,2023-02-01 12:20:14,11.955,70.142
741,2023-02-01 12:21:15,11.952,70.145
742,2023-02-01 12:22:15,11.948,70.148
743,2023-02-01 12:23:14,11.945,70.151
744,2023-02-01 12:24:14,11.941,70.154
745,2023-02-01 12:25:14,11.938,70.157
746,2023-02-01 12:26:14,11.935,70.16
747,2023-02-01 12:27:14,11.931,70.163
748,2023-02-01 12:28:14,11.928,70.165
749,2023-02-01 12:29:14,11.925,70.168
750,2023-02-01 12:30:14,11.921,70.171
751,2023-02-01 12:31:14,11.918,70.174
752,2023-02-01 12:32:14,11.914,70.177
753,2023-02-01 12:33:14,11.911,70.18
754,2023-02-01 12:34:14,11.908,70.183
755,2023-02-01 12:35:14,11.904,70.186
756,2023-02-01 12:36:14,11.901,70.189
757,2023-02-01 12:37:14,11.898,70.191
758,2023-02-01 12:38:14,11.894,70.194
759,2023-02-01 12:39:14,11.891,70.197
760,2023-02-01 12:40:15,11.887,70.2
761,2023-02-01 12:41:15,11.884,70.203
762,2023-02-01 12:42:14,11.881,70.206
763,2023-02-01 12:43:14,11.877,70.209
764,2023-02-01 12:44:15,11.874,70.212
765,2023-02-01 12:45:14,11.871,70.214
766,2023-02-01 12:46:14,11.867,70.217
767,2023-02-01 12:47:15,11.864,70.22
768,2023-02-01 12:48:14,11.86,70.223
769,2023-02-01 12:49:14,11.857,70.226
770,2023-02-01 12:50:14,11.854,70.229
771,2023-02-01 12:51:14,11.85,70.232
772,2023-02-01 12:52:15,11.847,70.235
773,2023-02-01 12:53:15,11.843,70.238
774,2023-02-01 12:54:15,11.84,70.241
775,2023-02-01 12:55:15,11.837,70.243
776,2023-02-01 12:56:14,11.833,70.246
777,2023-02-01 12:57:15,11.83,70.249
778,2023-02-01 12:58:14,11.827,70.252
779,2023-02-01 12:59:14,11.823,70.255
780,2023-02-01 13:00:14,11.82,70.258
